SB71,2014-09-11,54.825,55.4964,0,54.8114,41254700,
AAMRATECH,2014-09-11,36.9,38.4,35.4,37.6,3183250,
ABBANK,2014-09-11,23.5,24.2,23.2,23.6,1241750,
ACI,2014-09-11,388.9,394,375.2,379.7,326700,
ACIFORMULA,2014-09-11,133,137,128,137,1559800,
ACTIVEFINE,2014-09-11,68.4,69.6,67.6,67.8,880000,
AFCAGRO,2014-09-11,54.7,54.7,53.7,53.9,271000,
AFTABAUTO,2014-09-11,79.3,80.5,78,79.9,434800,
AGNISYSL,2014-09-11,34,34.9,33.1,33.9,1587000,
AGRANINS,2014-09-11,19.3,19.5,19,19.1,10000,
AL-HAJTEX,2014-09-11,152.3,157,152.3,155.7,197600,
ALARABANK,2014-09-11,14.7,15,14.7,14.7,657500,
AMBEEPHA,2014-09-11,270.9,278.8,267,270.7,22600,
AMCL(PRAN),2014-09-11,233,242.5,231,232.9,88100,
ANLIMAYARN,2014-09-11,24.2,24.5,24,24.4,68000,
APEXFOODS,2014-09-11,113,113.8,108,110.6,117050,
APEXFOOT,2014-09-11,396,409,388.4,390.1,38000,
APEXSPINN,2014-09-11,75.3,79.6,75,79.5,159200,
APEXTANRY,2014-09-11,149,154,148.6,151.7,168900,
ARAMIT,2014-09-11,303,310,302.5,304.5,6300,
ARAMITCEM,2014-09-11,45,45.6,44.1,44.8,140000,
ARGONDENIM,2014-09-11,47,47.6,45.3,45.4,413800,
ASIAINS,2014-09-11,22.3,22.7,21.8,22,9750,
ASIAPACINS,2014-09-11,21.7,21.7,20.7,20.8,54000,
ATLASBANG,2014-09-11,161,163,160.2,161.1,73000,
BANGAS,2014-09-11,540,550,527.5,539,78950,
BANKASIA,2014-09-11,17.6,17.8,17.6,17.7,174000,
BATASHOE,2014-09-11,1100,1113.6,1090,1095.8,13300,
BATBC,2014-09-11,2670,2700,2670,2697.8,2300,
BAYLEASING,2014-09-11,27,27,26,26.2,322000,
BBS,2014-09-11,63.3,64.2,62.6,63,1051000,
