SB71,2014-09-17,55.7655,56.8039,0,56.2721,81976400,
AAMRATECH,2014-09-17,39.8,40,38.3,38.7,2640750,
ABBANK,2014-09-17,23.7,24.4,23.6,23.7,2599000,
ACI,2014-09-17,428,457.1,424,448.1,486700,
ACIFORMULA,2014-09-17,167,173,165,173,1432300,
ACTIVEFINE,2014-09-17,65.8,71.5,65.8,70.4,2694000,
AFCAGRO,2014-09-17,53.9,57,52.7,55.8,597500,
AFTABAUTO,2014-09-17,81,81.3,79,79.1,598600,
AGNISYSL,2014-09-17,35.5,37.1,34.6,35.5,2713000,
AGRANINS,2014-09-17,17.8,18.3,17.8,18,77500,
AL-HAJTEX,2014-09-17,154.5,155,148.2,149.2,134350,
ALARABANK,2014-09-17,14.6,15,14.5,14.6,1367000,
AMBEEPHA,2014-09-17,256.1,260,255,257.7,8550,
AMCL(PRAN),2014-09-17,233.1,240,225.1,234.9,64200,
ANLIMAYARN,2014-09-17,28.3,28.3,28.3,28.3,321000,
APEXFOODS,2014-09-17,102.3,104.5,100.9,101.1,38000,
APEXFOOT,2014-09-17,403.8,403.9,389.4,390.4,45200,
APEXSPINN,2014-09-17,76.2,79.3,75.3,75.4,55800,
APEXTANRY,2014-09-17,153.8,156,149.1,150.1,110500,
ARAMIT,2014-09-17,293.7,303,292.8,295.4,3600,
ARAMITCEM,2014-09-17,44.5,44.5,43.2,43.4,77500,
ARGONDENIM,2014-09-17,44.8,46.4,44.8,44.9,751600,
ASIAINS,2014-09-17,21.7,22.3,21.1,21.3,51250,
ASIAPACINS,2014-09-17,20.2,21,20.1,20.3,70000,
ATLASBANG,2014-09-17,155.4,156.9,153.2,153.4,39900,
BANGAS,2014-09-17,498.1,504.9,490.2,500.2,44900,
BANKASIA,2014-09-17,17.4,17.8,17.4,17.7,115500,
BATASHOE,2014-09-17,1139,1139,1101.1,1108.9,12300,
BATBC,2014-09-17,2740,2768,2740,2757,4000,
BAYLEASING,2014-09-17,27,27.8,26.5,27.2,518500,
BBS,2014-09-17,58.9,61.8,57.7,59.6,693000,
BDCOM,2014-09-17,25.4,26.2,25,25,363000,
