SB71,2014-05-26,51.0026,51.9959,0,50.9697,13299600,
AAMRATECH,2014-05-26,29,29.2,28.8,28.8,276250,
ABBANK,2014-05-26,26.1,26.6,25.7,25.9,750600,
ACI,2014-05-26,204,214,204,213.1,212950,
ACIFORMULA,2014-05-26,85.9,86.7,84.4,85,14100,
ACTIVEFINE,2014-05-26,69.9,70.8,68.5,68.7,300000,
AFTABAUTO,2014-05-26,75.7,76,75,75.3,103550,
AGNISYSL,2014-05-26,20.9,20.9,20.6,20.7,123500,
AGRANINS,2014-05-26,20.5,20.7,20.4,20.5,11000,
AL-HAJTEX,2014-05-26,119,122.9,118,118.2,127100,
ALARABANK,2014-05-26,14.6,14.9,14.6,14.8,273500,
AMCL(PRAN),2014-05-26,238,238,232.6,233.5,52800,
ANLIMAYARN,2014-05-26,22.1,22.4,22,22,63000,
APEXFOODS,2014-05-26,103,103,101.5,101.6,20400,
APEXFOOT,2014-05-26,332.5,332.5,325,327,31400,
APEXSPINN,2014-05-26,79.6,79.7,77,77.5,17400,
APEXTANRY,2014-05-26,145,145,138.7,140.1,17100,
ARAMIT,2014-05-26,274.2,275.1,274,274.1,2350,
ARAMITCEM,2014-05-26,43.1,43.7,41.4,42,130000,
ARGONDENIM,2014-05-26,57.3,57.6,55.3,55.6,226600,
ASIAINS,2014-05-26,23.5,23.5,23,23.1,37750,
ASIAPACINS,2014-05-26,21.9,22,21.9,21.9,2500,
ATLASBANG,2014-05-26,156,157.5,155.1,155.5,12100,
BANGAS,2014-05-26,489,504.7,489,500.2,38100,
BANKASIA,2014-05-26,18.6,19.4,18.4,19.2,114000,
BATASHOE,2014-05-26,978,991,976,979.6,24700,
BATBC,2014-05-26,2150,2170,2145,2151.7,9600,
BAYLEASING,2014-05-26,28,28.3,27.6,27.7,143000,
BBS,2014-05-26,61.2,62.1,60.8,60.9,269000,
BDCOM,2014-05-26,22.6,23.1,22.5,22.9,113000,
BDFINANCE,2014-05-26,13.5,13.5,13.1,13.1,76700,
BDLAMPS,2014-05-26,113.5,117.3,113.5,114,5950,
BEACHHATCH,2014-05-26,24.9,25.4,24.5,25.1,215000,
BARKAPOWER,2014-05-26,30.7,30.7,29.7,29.7,140400,
BENGALWTL,2014-05-26,47.3,47.8,46.9,47,141200,
BERGERPBL,2014-05-26,1101,1110,1090,1094.4,2100,
BEXIMCO,2014-05-26,23.2,23.4,22.8,22.8,561400,
BGIC,2014-05-26,24,24,23.5,23.5,14900,
BRACBANK,2014-05-26,23.8,23.9,23.8,23.8,170000,
BSC,2014-05-26,520,527,500,502,90475,
BSCCL,2014-05-26,179.9,179.9,176.7,177.7,118800,
BSRMSTEEL,2014-05-26,74.4,76.4,72.5,73.9,906000,
BXPHARMA,2014-05-26,40.5,40.5,39.8,39.9,136400,
CENTRALINS,2014-05-26,27.3,27.3,26.9,26.9,34200,
CENTRALPHL,2014-05-26,38.4,38.5,37.9,38.2,335500,
CITYBANK,2014-05-26,17,17,16.6,16.7,643250,
CITYGENINS,2014-05-26,21.4,21.9,21.4,21.7,17900,
CMCKAMAL,2014-05-26,23.5,24.7,23.1,24.3,1152700,
CONFIDCEM,2014-05-26,127,129,125.6,126,75320,
CONTININS,2014-05-26,24.4,24.5,24.2,24.3,65500,
CVOPRL,2014-05-26,782.2,791.9,774.2,783.3,12700,
DACCADYE,2014-05-26,20,20.1,19.8,19.9,124000,
DBH,2014-05-26,63.9,63.9,63,63.1,4500,
DELTALIFE,2014-05-26,187.8,187.8,183.3,183.7,157650,
DELTASPINN,2014-05-26,20.6,20.6,20.2,20.3,262800,
DESCO,2014-05-26,56.7,57,56.6,56.8,38500,
DHAKABANK,2014-05-26,19.9,20,19.7,19.9,57700,
DHAKAINS,2014-05-26,30.7,30.7,30,30.2,19500,
DUTCHBANGL,2014-05-26,86.3,90,86.3,88.3,12000,
EASTERNINS,2014-05-26,36,36,35.5,35.7,8200,
EASTLAND,2014-05-26,38.1,38.4,38.1,38.3,19800,
EASTRNLUB,2014-05-26,462,462.8,450,454,1950,
EBL,2014-05-26,26.7,27,26.7,26.8,297800,
ECABLES,2014-05-26,124,124.1,121.2,121.6,18200,
EHL,2014-05-26,59.7,59.7,56.9,57.4,538800,
ENVOYTEX,2014-05-26,51.1,52.4,51.1,51.9,462800,
EXIMBANK,2014-05-26,10.2,10.3,10.1,10.1,1634800,
FAMILYTEX,2014-05-26,28,28.9,27.6,27.7,4613000,
FAREASTLIF,2014-05-26,98.3,99.9,98.2,98.6,12350,
FEDERALINS,2014-05-26,22.2,22.7,22.1,22.4,148200,
FIRSTSBANK,2014-05-26,11.5,11.8,11.5,11.5,58400,
FIRSTFIN,2014-05-26,18.6,18.8,18.5,18.6,162000,
FUWANGCER,2014-05-26,14.9,15.2,14.9,15.1,59500,
FUWANGFOOD,2014-05-26,18.8,19,18.7,18.9,89600,
GBBPOWER,2014-05-26,22.7,22.7,21.8,21.8,150400,
GENNEXT,2014-05-26,15.5,15.6,15.2,15.2,718500,
GHAIL,2014-05-26,31.5,31.9,31.3,31.5,139800,
GHCL,2014-05-26,44,45.2,44,44.3,121750,
