SB71,2014-01-29,59.6701,60.6252,0,60.1962,43326000,
AAMRATECH,2014-01-29,36.8,39.7,36.8,39.3,3969250,
ABBANK,2014-01-29,29.8,30.3,29.6,30.1,753600,
ACI,2014-01-29,180.2,180.2,178.3,179.5,25050,
ACIFORMULA,2014-01-29,83.2,83.8,82.7,82.9,12800,
ACTIVEFINE,2014-01-29,96.5,101.9,96.5,100.6,557000,
AFTABAUTO,2014-01-29,91,91.2,90.1,90.2,225050,
AGNISYSL,2014-01-29,24.1,24.5,23.9,24,474500,
AGRANINS,2014-01-29,28.6,29.7,28.3,29.5,93500,
AL-HAJTEX,2014-01-29,71.6,72.5,70.6,71.4,36750,
ALARABANK,2014-01-29,21.5,21.6,21.1,21.5,1562500,
AMBEEPHA,2014-01-29,271.1,274,271,272.4,5200,
AMCL(PRAN),2014-01-29,216.9,220,212,213.4,71000,
ANLIMAYARN,2014-01-29,27,29,26.6,28.4,430000,
APEXFOODS,2014-01-29,111,111,106.1,106.8,61750,
APEXFOOT,2014-01-29,540,544,525.1,527.2,57000,
APEXSPINN,2014-01-29,75.5,75.5,73.7,74.8,6600,
APEXTANRY,2014-01-29,153.2,154,144.5,147.5,316800,
ARAMIT,2014-01-29,337.5,352.9,337.5,349.8,60000,
ARAMITCEM,2014-01-29,62,63.4,62,63,102000,
ARGONDENIM,2014-01-29,73.3,78.4,72.7,77.7,1239200,
ASIAINS,2014-01-29,31.9,32.6,31.4,32.1,80000,
ASIAPACINS,2014-01-29,35,35.8,35,35.3,67500,
ATLASBANG,2014-01-29,164.8,164.9,160.5,162.2,18950,
BANGAS,2014-01-29,538.4,538.4,538.4,538.4,8900,
BANKASIA,2014-01-29,22,22,21.6,21.8,296000,
BATASHOE,2014-01-29,753.9,756,747,752.8,4300,
BATBC,2014-01-29,1745,1847.1,1745,1847,9450,
BAYLEASING,2014-01-29,37.6,38.5,37.6,38,224000,
BBS,2014-01-29,64.4,65.5,64,64.6,377000,
BDCOM,2014-01-29,30.1,31.3,30.1,30.9,1020000,
BDFINANCE,2014-01-29,20.8,22.3,20.8,22,616500,
BDLAMPS,2014-01-29,135.9,136,134.1,134.4,6000,
BEACHHATCH,2014-01-29,29.9,30,29.2,29.3,266000,
BARKAPOWER,2014-01-29,36.9,37.2,36.3,36.8,1408400,
BENGALWTL,2014-01-29,63,63,60.2,61.1,1407000,
BERGERPBL,2014-01-29,865.2,870,853.3,862.5,2500,
BEXIMCO,2014-01-29,35.5,35.7,35.1,35.3,1013400,
BGIC,2014-01-29,31.1,31.8,31,31.5,60200,
BRACBANK,2014-01-29,34.7,35,34.7,34.7,380500,
BSC,2014-01-29,458.5,462,457,457.5,40280,
BSCCL,2014-01-29,160.4,165.2,160.3,162.5,260400,
BSRMSTEEL,2014-01-29,81.9,83,81.2,82.2,909500,
BXPHARMA,2014-01-29,54.2,54.4,53.6,53.7,386100,
BXSYNTH,2014-01-29,17.5,17.8,17.5,17.5,216400,
CENTRALINS,2014-01-29,33.2,33.7,32.7,33.3,154800,
CENTRALPHL,2014-01-29,48.4,48.7,47.1,48.4,1602000,
CITYBANK,2014-01-29,21.3,21.5,21.2,21.3,848850,
CITYGENINS,2014-01-29,29.3,30.7,29.3,30.5,74000,
CMCKAMAL,2014-01-29,33.7,34,33.6,33.7,916700,
CONFIDCEM,2014-01-29,142.2,146.6,142.1,146.3,621080,
CONTININS,2014-01-29,32.1,33.2,32.1,32.7,199500,
DACCADYE,2014-01-29,24.3,24.5,24.2,24.2,448500,
DBH,2014-01-29,67.2,70.4,67.2,69.7,326000,
DELTALIFE,2014-01-29,267,267,262.2,263.6,166250,
DELTASPINN,2014-01-29,40.6,41,40.4,40.7,372200,
DESCO,2014-01-29,61.9,62.5,61.7,62.1,245500,
DHAKABANK,2014-01-29,21.6,21.6,20.9,21,344300,
DHAKAINS,2014-01-29,43.8,46.4,43.4,45.8,260000,
DUTCHBANGL,2014-01-29,116,120,114.7,117.4,124000,
EASTERNINS,2014-01-29,41,42.2,40.8,41.5,69400,
EASTLAND,2014-01-29,53,54.8,53,54.5,427000,
EASTRNLUB,2014-01-29,342,345,335.5,342.2,1250,
EBL,2014-01-29,31.3,31.3,30.4,30.9,97400,
EHL,2014-01-29,51,51.6,50.5,50.7,190600,
ENVOYTEX,2014-01-29,52.8,53.7,52.4,52.9,886600,
EXIMBANK,2014-01-29,13.9,14.1,13.8,14,967600,
FAREASTLIF,2014-01-29,110,113.8,108.5,113.3,194650,
FEDERALINS,2014-01-29,26.3,27.4,26.3,27.1,270800,
FIRSTSBANK,2014-01-29,15.9,16.3,15.8,15.8,668500,
FIRSTFIN,2014-01-29,34.4,35.5,34,35.1,1127000,
FUWANGCER,2014-01-29,20,20.4,19.9,20,409000,
FUWANGFOOD,2014-01-29,23.5,23.7,23.1,23.1,928800,
GBBPOWER,2014-01-29,32.5,33.1,32.5,32.7,1405000,
GENNEXT,2014-01-29,35.3,35.9,35,35.7,1808000,
GHAIL,2014-01-29,44.4,46.1,44.4,45.4,875100,
GHCL,2014-01-29,59.5,60.7,59.2,60,397250,
GLAXOSMITH,2014-01-29,1044,1044,1016,1026,150,
GLOBALINS,2014-01-29,31.2,32.7,31.1,32.5,102500,
GOLDENSON,2014-01-29,62,62.7,61.4,61.5,873000,
GP,2014-01-29,210,212.7,209.7,211.5,405400,
GPHISPAT,2014-01-29,55.4,56.8,55.4,56.4,960000,
GQBALLPEN,2014-01-29,151.6,156,151.5,153.8,28900,
GREENDELT,2014-01-29,94.8,98.8,94.8,97.9,15900,
HEIDELBCEM,2014-01-29,429,434,426.2,427.1,65950,
HRTEX,2014-01-29,38.7,39.8,38.5,39.2,138500,
IBNSINA,2014-01-29,111.1,114,111,112.8,35600,
ICB,2014-01-29,1620,1625,1587,1591.75,7200,
IDLC,2014-01-29,74,74.9,72.3,73.9,377000,
IFIC,2014-01-29,36.8,37.2,35.8,36,952700,
INTECH,2014-01-29,17.4,17.5,17.3,17.3,102000,
IPDC,2014-01-29,24.1,24.8,23.9,24.5,536000,
ISLAMIBANK,2014-01-29,35.1,35.9,35.1,35.6,293900,
ISLAMICFIN,2014-01-29,20.4,21.2,20.1,20.7,1281000,
ISLAMIINS,2014-01-29,33.4,33.6,32.8,33.2,32000,
JAMUNABANK,2014-01-29,17.2,17.5,17.2,17.4,94750,
JAMUNAOIL,2014-01-29,218,222.1,217.2,220.2,453500,
JANATAINS,2014-01-29,26.9,27.1,26.8,26.9,115800,
JMISMDL,2014-01-29,217.1,219,213,213.5,78000,
KARNAPHULI,2014-01-29,27.2,28,26.8,27.8,270100,
KEYACOSMET,2014-01-29,27.2,27.6,27.1,27.2,973500,
KPCL,2014-01-29,59.7,60.3,58.5,60.1,1416400,
LANKABAFIN,2014-01-29,78.9,81,77.7,80.6,2404000,
LIBRAINFU,2014-01-29,447.9,451.9,445,448.5,1600,
LINDEBD,2014-01-29,704.9,706,700,703.5,6100,
MALEKSPIN,2014-01-29,29.4,29.5,28.9,29.3,955000,
MARICO,2014-01-29,820,830,820,828.2,4300,
MEGHNACEM,2014-01-29,157.6,160,157,158.8,78600,
MEGHNALIFE,2014-01-29,143,146.9,141,145.8,202550,
