SB71,2014-01-07,54.1858,54.6965,0,54.5444,31518000,
AAMRATECH,2014-01-07,35.5,36.4,35.5,36,513500,
ABBANK,2014-01-07,26.5,26.5,25.5,25.6,395400,
ACI,2014-01-07,173.9,173.9,170,171.5,7850,
ACIFORMULA,2014-01-07,82.4,84.2,82,83.2,129000,
ACTIVEFINE,2014-01-07,91.6,93.6,91.5,91.8,711500,
AFTABAUTO,2014-01-07,91,93.5,90,92.5,835750,
AGNISYSL,2014-01-07,23.2,23.5,22.8,22.8,429000,
AGRANINS,2014-01-07,26.8,27.3,26.8,27.2,48000,
AL-HAJTEX,2014-01-07,73.9,74,72.8,73,14600,
ALARABANK,2014-01-07,19.2,19.2,18.6,18.8,973500,
AMBEEPHA,2014-01-07,272,272,267.5,268.3,3850,
AMCL(PRAN),2014-01-07,195,197.2,193,195.1,35400,
ANLIMAYARN,2014-01-07,26.5,26.7,26.5,26.5,32500,
APEXFOOT,2014-01-07,466,492.8,464.9,489.1,226200,
APEXFOODS,2014-01-07,103.8,106.7,102.1,103.3,128350,
APEXSPINN,2014-01-07,72,74,71.9,73.7,6400,
APEXTANRY,2014-01-07,134.5,143.8,132.9,138.5,297000,
ARAMIT,2014-01-07,335,345,335,337.8,11200,
ARGONDENIM,2014-01-07,78.9,82.9,78.9,81.9,602200,
ASIAINS,2014-01-07,29.3,29.3,28.8,28.8,114500,
ASIAPACINS,2014-01-07,30.2,30.5,29.7,29.9,75500,
ATLASBANG,2014-01-07,153.1,160,153,158.6,15200,
BANGAS,2014-01-07,530,540,510,514.7,82900,
BANKASIA,2014-01-07,20.1,21.3,19.7,20.7,281000,
BATASHOE,2014-01-07,714.9,720,710.1,718.5,4700,
BATBC,2014-01-07,1631.1,1650,1631,1640.8,350,
BAYLEASING,2014-01-07,40,40,37.8,38,401500,
BBS,2014-01-07,69.5,70.2,67.8,67.9,784500,
BDCOM,2014-01-07,28.4,29.5,28.4,28.9,205500,
BDFINANCE,2014-01-07,18.2,18.8,18.1,18.5,399000,
BDLAMPS,2014-01-07,128.5,132.4,128.5,131.8,13600,
BEACHHATCH,2014-01-07,29.4,29.5,27.8,28.7,533500,
BARKAPOWER,2014-01-07,34.8,35.7,34.7,35.3,2324000,
BEXIMCO,2014-01-07,34.2,34.7,34,34,1255000,
BGIC,2014-01-07,29,29.2,28.7,28.9,32500,
BRACBANK,2014-01-07,32.2,32.7,32.2,32.4,645000,
BSC,2014-01-07,419,428,419,426.25,43185,
BSCCL,2014-01-07,176.2,177,174.7,174.9,176900,
BSRMSTEEL,2014-01-07,73.5,73.7,71.7,72.4,166000,
BXPHARMA,2014-01-07,48.3,48.7,47.8,48.4,163750,
BXSYNTH,2014-01-07,17.4,17.4,17.1,17.2,164200,
CENTRALINS,2014-01-07,29.3,29.9,29.3,29.5,9600,
CENTRALPHL,2014-01-07,42.1,43.8,42,43,822000,
CITYBANK,2014-01-07,19.6,19.7,19.1,19.2,390350,
CITYGENINS,2014-01-07,27.4,27.5,27.1,27.1,100900,
CMCKAMAL,2014-01-07,33,34,32.8,33.6,1231700,
CONFIDCEM,2014-01-07,124.9,128.5,124.2,126.7,183420,
CONTININS,2014-01-07,29.2,29.2,28.7,28.8,174500,
DACCADYE,2014-01-07,24.8,25,24.2,24.6,272000,
DBH,2014-01-07,56.8,57.8,56.8,57.3,63500,
DELTALIFE,2014-01-07,260.1,265,260,262.3,218700,
DELTASPINN,2014-01-07,41,43.9,40.8,42.9,1597400,
DESCO,2014-01-07,59,59.7,58.7,59.3,72500,
DHAKABANK,2014-01-07,18.6,18.8,18.6,18.6,102400,
