SB71,2012-01-18,82.3542,85.0251,0,79.4121,26070300,
ABBANK,2012-01-18,55,58,52.9,54.7,844400,
ACI,2012-01-18,200,205,195,196.7,8700,
ACIFORMULA,2012-01-18,78,85.2,78,83.8,28600,
ACTIVEFINE,2012-01-18,58,63,55.5,56.7,411000,
AFTABAUTO,2012-01-18,121,125.9,116,118.9,430700,
AGNISYSL,2012-01-18,30.1,31.7,29.4,30.1,305000,
AGRANINS,2012-01-18,39.1,40,37.4,38.3,78000,
ALARABANK,2012-01-18,31.5,33.4,31.5,32.4,698500,
AMBEEPHA,2012-01-18,363,365,335.1,351.4,3750,
AMCL(PRAN),2012-01-18,120,125.9,119,120.3,15300,
ANLIMAYARN,2012-01-18,27.5,30.2,27.5,28.5,125500,
APEXFOOT,2012-01-18,261,288,261,271.6,5400,
APEXFOODS,2012-01-18,76,77.9,73,73.6,8700,
APEXSPINN,2012-01-18,110,112,99.2,101.1,15600,
APEXTANRY,2012-01-18,105,113.9,102.1,106.4,60700,
ARAMIT,2012-01-18,254.1,260,245.2,254.1,850,
ARAMITCEM,2012-01-18,89.1,99.9,89.1,93.3,50500,
ASIAINS,2012-01-18,51,52.9,49.1,49.7,207000,
ASIAPACINS,2012-01-18,39,39.7,36.3,37,211000,
ATLASBANG,2012-01-18,221,221.9,202.3,207.1,17500,
BANGAS,2012-01-18,123,137.7,122,129.6,6450,
BANKASIA,2012-01-18,30.5,33,30.5,31.8,243000,
BATASHOE,2012-01-18,589.9,589.9,561,575.3,2800,
BATBC,2012-01-18,578,581,578,579.2,400,
BAYLEASING,2012-01-18,61,62.7,56.6,58.6,230000,
BDFINANCE,2012-01-18,59,61.1,54.2,56.4,72000,
BDLAMPS,2012-01-18,172.1,187,171.2,174.1,11750,
BDTHAI,2012-01-18,51.6,55.9,51.5,52.8,390900,
BDWELDING,2012-01-18,39.5,42.8,39,39.9,223500,
BEACHHATCH,2012-01-18,40.5,41.7,37.5,38.6,361500,
BARKAPOWER,2012-01-18,41.5,43,38.4,40.5,121200,
BERGERPBL,2012-01-18,506,569,506,518.9,1400,
BEXIMCO,2012-01-18,101.6,101.9,97,98.3,1102700,
BGIC,2012-01-18,44.2,49.8,44.2,46.1,223500,
BIFC,2012-01-18,39.5,42,38.2,39,154000,
BRACBANK,2012-01-18,38.1,41.7,38.1,40.2,335500,
BSC,2012-01-18,523.25,527,506,509.25,58755,
BSRMSTEEL,2012-01-18,102,108,100.1,101.4,394000,
BXPHARMA,2012-01-18,82.2,85,81.7,82.2,353800,
BXSYNTH,2012-01-18,36.5,39,36.5,37,346000,
CENTRALINS,2012-01-18,56.6,59.9,56,57.1,36000,
CITYBANK,2012-01-18,45,45,41,42.6,1095050,
CITYGENINS,2012-01-18,36,37.6,35.1,35.4,111300,
CMCKAMAL,2012-01-18,35.1,37.5,35.1,35.5,886300,
CONFIDCEM,2012-01-18,110,114,102.2,106.5,109220,
CONTININS,2012-01-18,40.2,41.8,38.5,39.6,180500,
CVOPRL,2012-01-18,323,349,322.1,329,43100,
DACCADYE,2012-01-18,46.2,50.9,45.2,46.5,190000,
DAFODILCOM,2012-01-18,19.5,21.2,19.5,20.3,202500,
DBH,2012-01-18,98,104,94,98.8,114500,
DELTASPINN,2012-01-18,35.6,36.5,34,34.2,255400,
DESCO,2012-01-18,102,102.5,96.5,97,78500,
DHAKABANK,2012-01-18,40,41,38.9,39.1,300200,
DHAKAINS,2012-01-18,82.1,94.9,82.1,89.6,44500,
DUTCHBANGL,2012-01-18,140,140.9,131,135.5,94500,
EASTERNINS,2012-01-18,55,58.8,53.3,54.5,39000,
EASTLAND,2012-01-18,81.2,88.5,80,83.5,105200,
EASTRNLUB,2012-01-18,300,301,300,300,2300,
EBL,2012-01-18,58,60.9,56.9,57.7,492800,
ECABLES,2012-01-18,50,54.7,50,54.1,4200,
EHL,2012-01-18,63.2,64.7,60.2,61.6,276200,
EXIMBANK,2012-01-18,24.5,24.8,23.1,23.9,924200,
FAREASTLIF,2012-01-18,145.1,148.9,135.5,137.8,48850,
FASFIN,2012-01-18,50,52.4,47.2,49.2,189000,
FEDERALINS,2012-01-18,34.1,38.8,34.1,36,153700,
FINEFOODS,2012-01-18,42,45.3,42,43.3,93500,
FIRSTSBANK,2012-01-18,23.2,24.3,23,23.3,528500,
FIRSTFIN,2012-01-18,68,71,65.5,66.5,1040500,
FUWANGCER,2012-01-18,39.9,39.9,36.1,37.5,925000,
FUWANGFOOD,2012-01-18,41,43.6,40,40.7,933700,
GEMINISEA,2012-01-18,250,250,245.1,246.9,150,
GLAXOSMITH,2012-01-18,670,670,651,657.5,1200,
GLOBALINS,2012-01-18,40.8,45.5,40.8,42,47500,
GOLDENSON,2012-01-18,57,59.9,56,56.7,422500,
GP,2012-01-18,171.9,171.9,159,163.6,643600,
GQBALLPEN,2012-01-18,160,170,152,162.2,39100,
GREENDELT,2012-01-18,133,142.9,130,137,12800,
HEIDELBCEM,2012-01-18,251,251,222,230.7,2600,
HRTEX,2012-01-18,44.9,47.9,44.1,44.9,213000,
IBNSINA,2012-01-18,125,125,121.9,123.2,1500,
ICB,2012-01-18,1683,1750,1630,1657.5,2200,
IDLC,2012-01-18,113.5,129.9,113.5,121.5,35200,
IFIC,2012-01-18,55,58,53.1,54.2,204350,
ILFSL,2012-01-18,44.1,48,43.5,45.7,759500,
INTECH,2012-01-18,23.9,25.4,22.9,23.9,138500,
IPDC,2012-01-18,26.2,28.1,26.2,27.1,76000,
ISLAMIBANK,2012-01-18,49,51.5,49,50.1,494200,
ISLAMICFIN,2012-01-18,31.5,32,30.2,30.7,237000,
ISLAMIINS,2012-01-18,38.2,42.8,38.2,40.8,21500,
ISNLTD,2012-01-18,28.2,30.9,27.2,28.8,79500,
JAMUNABANK,2012-01-18,30.5,31.8,30.3,30.9,547000,
JAMUNAOIL,2012-01-18,157,165,156.1,158.9,60400,
JUTESPINN,2012-01-18,150,150,150,150,100,
KARNAPHULI,2012-01-18,50.8,53.8,46.9,49,177700,
KEYACOSMET,2012-01-18,62,64.8,61.2,61.6,749000,
KPCL,2012-01-18,57.2,59.8,55.2,57.1,260900,
LANKABAFIN,2012-01-18,151.3,156.7,141.5,147.8,159000,
LEGACYFOOT,2012-01-18,32.5,35.6,32,33.5,96000,
LINDEBD,2012-01-18,580,582,580,581.6,1050,
MAKSONSPIN,2012-01-18,31.6,32.5,29.6,31,954500,
MALEKSPIN,2012-01-18,27.6,30.8,27.6,29,728000,
MARICO,2012-01-18,388,395.5,388,394.6,1350,
MEGHNACEM,2012-01-18,126.1,136.9,121,126.2,57400,
MEGHNALIFE,2012-01-18,160,169,160,163.2,102700,
MERCANBANK,2012-01-18,30,30.2,28.4,29,1067000,
MERCINS,2012-01-18,38.2,41,38,38.4,204500,
METROSPIN,2012-01-18,34,34.8,32.6,32.9,137500,
MIDASFIN,2012-01-18,55.8,63,55.7,60,76000,
MITHUNKNIT,2012-01-18,97,112.9,96.2,105.7,33600,
MJLBD,2012-01-18,89,91.8,86.1,88.1,233400,
MONNOCERA,2012-01-18,50,54.8,50,51.6,46700,
MONNOSTAF,2012-01-18,230,231.3,230,230.9,500,
MPETROLEUM,2012-01-18,126,131,122.1,125,37200,
MTB,2012-01-18,28.8,29.8,28,28.5,282500,
NATLIFEINS,2012-01-18,322.1,339.8,321,332.4,59200,
NAVANACNG,2012-01-18,66.7,72.9,66.7,70.4,79400,
NBL,2012-01-18,67.1,68.5,62,65.1,1379500,
NCCBANK,2012-01-18,27,27.9,25.2,27,652500,
NHFIL,2012-01-18,93,106,93,101.2,28000,
NITOLINS,2012-01-18,56,56,50.3,50.7,98000,
NORTHRNINS,2012-01-18,42.6,45.9,42.1,43.7,73000,
NPOLYMAR,2012-01-18,49.3,56.4,49.3,52.8,19700,
NTC,2012-01-18,510,530,510,530,23900,
NTLTUBES,2012-01-18,61.9,61.9,58.5,59,8900,
OCL,2012-01-18,56.5,61.9,56.5,58.8,43000,
OLYMPIC,2012-01-18,111.1,114,104,108,194500,
ONEBANKLTD,2012-01-18,40,41.9,39,39.7,780000,
ORIONINFU,2012-01-18,49,51.7,47.3,47.9,161000,
PARAMOUNT,2012-01-18,35.4,38.2,35.4,35.7,78500,
PEOPLESINS,2012-01-18,36,37.5,35,35.4,133200,
PHARMAID,2012-01-18,218,230,210,215.1,86750,
PHENIXINS,2012-01-18,68.1,75.2,68.1,70.2,110800,
PHOENIXFIN,2012-01-18,68,76,68,69.9,81500,
PIONEERINS,2012-01-18,77,83.2,76.7,78.8,28500,
PLFSL,2012-01-18,62.5,63,57.3,59.6,699200,
POPULARLIF,2012-01-18,230.2,234,230.2,232.1,1000,
POWERGRID,2012-01-18,57,57,52,53.4,78000,
PRAGATIINS,2012-01-18,74.8,74.8,67.8,68,26200,
PRAGATILIF,2012-01-18,190,199.9,179.1,185.4,12500,
PREMIERBAN,2012-01-18,26.6,27.8,26.4,26.5,383250,
PREMIERLEA,2012-01-18,29,31.4,28,29.2,703000,
PRIMEBANK,2012-01-18,40,42,39.3,40.3,551500,
PRIMEFIN,2012-01-18,92.2,97,90,92.7,80450,
PRIMEINSUR,2012-01-18,52.1,56.8,50.1,52.2,43500,
PRIMELIFE,2012-01-18,200.3,208,200.3,203.2,9250,
PRIMETEX,2012-01-18,32.7,35.5,32.7,33.7,117000,
PROGRESLIF,2012-01-18,165,165,146,158.7,16000,
PROVATIINS,2012-01-18,45,46,42.7,42.9,44500,
PUBALIBANK,2012-01-18,43,43.1,40.2,42.4,942875,
PURABIGEN,2012-01-18,109,109,99,103.6,9000,
QSMDRYCELL,2012-01-18,54.1,57.6,50.9,53.7,114500,
RAHIMAFOOD,2012-01-18,31.1,33,31.1,31.4,90000,
RAHIMTEXT,2012-01-18,180,195,178.5,185.4,2400,
RAKCERAMIC,2012-01-18,69,73.8,68,69.8,173400,
RANFOUNDRY,2012-01-18,68,71.4,68,68.6,18500,
RECKITTBEN,2012-01-18,728,728,714,718,800,
RELIANCINS,2012-01-18,97,105,96,98.4,8000,
RENATA,2012-01-18,1181,1181,1162,1172.1,850,
RENWICKJA,2012-01-18,92.2,104.4,92.2,101,12300,
REPUBLIC,2012-01-18,52.9,52.9,48.5,49.1,47000,
RNSPIN,2012-01-18,65,66.4,61.9,62.3,2464250,
RUPALIBANK,2012-01-18,116,129,116,119.7,10900,
RUPALIINS,2012-01-18,60.1,66,60.1,62.2,35000,
RUPALILIFE,2012-01-18,140,154,140,143.5,30500,
SAFKOSPINN,2012-01-18,35.6,38,35.1,35.7,199500,
SALAMCRST,2012-01-18,56.1,60.8,56,56.9,579500,
SANDHANINS,2012-01-18,158,159,146.3,148.6,97600,
SAPORTL,2012-01-18,52.2,56,52.2,53.1,153400,
SHAHJABANK,2012-01-18,28.7,30,28.1,28.4,654550,
