SB71,2012-04-23,84.0411,85.2314,0,84.2638,56191900,
ABBANK,2012-04-23,53.1,54.2,52.5,52.9,678950,
ACI,2012-04-23,242,244.9,237.3,242.7,18000,
ACIFORMULA,2012-04-23,120.2,122,118.6,119.3,84700,
ACTIVEFINE,2012-04-23,68.8,72.9,68.8,71.9,2358000,
AFTABAUTO,2012-04-23,156.5,163.4,156,162.5,1234750,
AGNISYSL,2012-04-23,31.8,31.9,30.7,31.3,382500,
AGRANINS,2012-04-23,39.5,40.5,39.5,40.2,132500,
AL-HAJTEX,2012-04-23,32,32.4,31.5,31.7,16950,
ALARABANK,2012-04-23,33.5,33.5,32.6,32.7,936750,
AMBEEPHA,2012-04-23,335,336,328,330.8,3050,
AMCL(PRAN),2012-04-23,137,139,137,137.1,6800,
ANLIMAYARN,2012-04-23,24.4,24.5,23.8,23.9,92000,
APEXFOOT,2012-04-23,286,286,276.2,279.8,26600,
APEXFOODS,2012-04-23,76,76.8,74.5,74.7,11300,
APEXSPINN,2012-04-23,92.4,95.9,92.4,94.1,3000,
APEXTANRY,2012-04-23,121.9,124,119,121.8,76700,
ARAMIT,2012-04-23,279,279.7,268.4,269,5500,
ARAMITCEM,2012-04-23,127.9,133.9,126,127.3,476500,
ASIAINS,2012-04-23,61.5,61.5,57.7,59.2,303500,
ASIAPACINS,2012-04-23,37.9,37.9,36.6,37.2,378000,
ATLASBANG,2012-04-23,214.2,219.6,214.1,216.2,15450,
BANGAS,2012-04-23,137.4,137.4,134,135.6,9800,
BANKASIA,2012-04-23,28.7,28.7,28.1,28.2,791500,
BATBC,2012-04-23,596,596,585.6,589.5,3750,
BAYLEASING,2012-04-23,63.1,64.7,62,62.4,542500,
BDLAMPS,2012-04-23,175.1,179.8,175.1,175.7,6200,
BDTHAI,2012-04-23,61.3,61.3,56.4,56.8,2042400,
BDWELDING,2012-04-23,40,40,38.5,38.6,349000,
BEACHHATCH,2012-04-23,40.9,41.2,40,40.6,368500,
BARKAPOWER,2012-04-23,49.7,50.9,48.8,50.4,640600,
BERGERPBL,2012-04-23,531.5,550,531.5,540.9,950,
BEXIMCO,2012-04-23,126.6,129,121.4,122.3,3389100,
BGIC,2012-04-23,44,44,42.7,43.2,290900,
BIFC,2012-04-23,42.3,42.4,40.8,40.9,106500,
BRACBANK,2012-04-23,36.4,36.8,36.1,36.3,559000,
BSC,2012-04-23,439.5,439.5,434.75,435.25,28085,
BSRMSTEEL,2012-04-23,109.5,109.8,107.4,108,817500,
BXPHARMA,2012-04-23,103.9,106,101.3,101.7,2385950,
BXSYNTH,2012-04-23,39.8,40.5,38.2,38.5,989600,
CENTRALINS,2012-04-23,43.2,43.2,40.5,41.1,30400,
CITYBANK,2012-04-23,39.4,40.1,39.2,39.5,1594200,
CITYGENINS,2012-04-23,34.3,34.3,31.8,32.5,195400,
CMCKAMAL,2012-04-23,37.6,37.6,36.4,36.5,834100,
CONFIDCEM,2012-04-23,166,169,163.5,164.7,669680,
CONTININS,2012-04-23,39.1,39.4,37.5,37.8,281000,
CVOPRL,2012-04-23,274,293.9,273,293.2,92400,
DACCADYE,2012-04-23,51.5,51.5,49.1,49.8,623000,
DAFODILCOM,2012-04-23,19.3,19.4,19,19.1,200000,
DBH,2012-04-23,95.4,97.5,95.4,96.4,168500,
DELTASPINN,2012-04-23,29.9,29.9,28.8,28.9,194400,
DESCO,2012-04-23,108.9,118,106.3,117.1,3590500,
DESHBANDHU,2012-04-23,37.4,39,36.8,38.6,1275000,
DHAKABANK,2012-04-23,35.4,35.8,35.3,35.4,510600,
DHAKAINS,2012-04-23,124.2,127,122.5,124.2,120000,
DUTCHBANGL,2012-04-23,126,128.6,125.2,126.2,133000,
EASTERNINS,2012-04-23,60.2,60.5,57,57.5,139800,
EASTLAND,2012-04-23,95.4,99,94.8,95.4,202800,
EASTRNLUB,2012-04-23,356,369.1,355,357.8,300,
EBL,2012-04-23,47.4,47.4,46.5,47,469800,
ECABLES,2012-04-23,60,61.8,60,60.9,18300,
EHL,2012-04-23,76.1,78.9,76.1,77.7,477200,
EXIMBANK,2012-04-23,23.2,23.3,22.8,22.8,563400,
FAREASTLIF,2012-04-23,207.5,207.9,202,203.5,320600,
FASFIN,2012-04-23,55.5,55.5,50,50.7,415000,
FEDERALINS,2012-04-23,37.1,37.1,36,36.1,229700,
FINEFOODS,2012-04-23,32.8,32.8,31.2,31.8,92000,
FIRSTSBANK,2012-04-23,22.1,22.1,21.7,21.9,848000,
FIRSTFIN,2012-04-23,63.2,64.8,62,62.2,442500,
FUWANGCER,2012-04-23,40.2,40.2,38.7,39.1,1131000,
FUWANGFOOD,2012-04-23,42.1,42.5,41.2,41.5,798600,
GEMINISEA,2012-04-23,233.9,233.9,225,232.4,4850,
GLAXOSMITH,2012-04-23,600,605,582.5,598.8,550,
GLOBALINS,2012-04-23,37.3,37.3,36.8,36.9,98000,
GOLDENSON,2012-04-23,62.8,64.8,62.3,63.4,837000,
GP,2012-04-23,216.1,223.7,216.1,221.5,2384400,
GQBALLPEN,2012-04-23,230,239,228.2,234.6,181600,
GREENDELT,2012-04-23,141.9,142,136.6,137,38600,
HRTEX,2012-04-23,32,32.2,30.7,31.1,94500,
IBNSINA,2012-04-23,135,136,132.2,132.9,34500,
ICB,2012-04-23,2465,2470,2330,2375.25,3100,
IDLC,2012-04-23,139.8,139.8,134.5,135.1,204400,
IFIC,2012-04-23,71.2,73.5,71.2,73,812800,
ILFSL,2012-04-23,39.3,40.5,38.7,40.3,2716500,
INTECH,2012-04-23,26.2,26.2,25.5,25.6,139000,
IPDC,2012-04-23,32.9,33.1,32.4,32.8,535500,
ISLAMICFIN,2012-04-23,43,45.9,42.4,43.6,1429500,
