SB71,2012-11-20,57.8274,58.1323,0,57.1632,28889100,
ABBANK,2012-11-20,32,32,30.7,31,452750,
ACI,2012-11-20,140.6,144.5,140.5,141.3,4450,
ACIFORMULA,2012-11-20,74,75.9,71.5,72,62100,
ACTIVEFINE,2012-11-20,68.7,69.6,66.4,66.6,112500,
AFTABAUTO,2012-11-20,117.7,120.8,109.3,111,379450,
AGRANINS,2012-11-20,30.9,31.2,30.9,31,36500,
AL-HAJTEX,2012-11-20,35.7,38.9,35,38.8,234550,
ALARABANK,2012-11-20,23,23,22.5,22.6,260250,
AMBEEPHA,2012-11-20,226.5,235,226.5,232.9,1700,
AMCL(PRAN),2012-11-20,125,127.9,125,126.2,4100,
ANLIMAYARN,2012-11-20,23.4,24.9,23.3,23.8,163500,
APEXADELFT,2012-11-20,226.5,239.9,226,229.3,15600,
APEXFOODS,2012-11-20,95.6,98,90.3,92.6,28350,
APEXSPINN,2012-11-20,76,76,73.1,74,600,
APEXTANRY,2012-11-20,79,80.8,78.7,78.8,22400,
ARAMIT,2012-11-20,221.1,222,218.4,220.8,2800,
ARAMITCEM,2012-11-20,65.5,66,65.5,65.7,9000,
ASIAINS,2012-11-20,35.6,36,34.6,34.9,39250,
ASIAPACINS,2012-11-20,37.6,38.3,36.6,36.9,35000,
BANKASIA,2012-11-20,21,21.7,20.9,21.5,98500,
BATASHOE,2012-11-20,570.2,589.9,570.2,576.7,6200,
BATBC,2012-11-20,911,912,892,893.9,29750,
BAYLEASING,2012-11-20,35.3,35.9,34.5,34.5,100000,
BDFINANCE,2012-11-20,28.3,28.7,27.7,27.8,143600,
BDLAMPS,2012-11-20,119.1,122,119.1,119.9,2100,
BEACHHATCH,2012-11-20,26.2,26.8,25.5,25.7,161500,
BEDL,2012-11-20,33,33.4,31.8,32.1,356600,
BERGERPBL,2012-11-20,570,575,570,572.1,2050,
BEXIMCO,2012-11-20,56,56,53.9,54,943600,
BGIC,2012-11-20,32.7,33.8,32.3,32.5,57200,
BRACBANK,2012-11-20,32.9,33.6,32.9,33.4,185000,
BSRMSTEEL,2012-11-20,65.4,66.7,64,64.5,190500,
BXPHARMA,2012-11-20,51.7,53,50.8,51.3,341650,
BXSYNTH,2012-11-20,23.5,23.6,22.7,22.9,315200,
CENTRALINS,2012-11-20,34.3,35.5,34.1,34.7,14200,
CITYBANK,2012-11-20,23.9,24.2,23.2,23.2,455650,
CITYGENINS,2012-11-20,36.1,36.6,34.7,34.9,53600,
CMCKAMAL,2012-11-20,33.8,34.5,32.7,33.2,784600,
CONFIDCEM,2012-11-20,108.3,109.2,106.2,106.5,68580,
CONTININS,2012-11-20,33.2,34,32.5,32.7,25500,
DACCADYE,2012-11-20,31,32,30.1,30.8,387000,
DAFODILCOM,2012-11-20,18.5,18.5,17,17.2,290000,
DBH,2012-11-20,60.5,60.5,58.1,58.9,20000,
DELTASPINN,2012-11-20,41,41.4,37,38.7,473400,
DESCO,2012-11-20,73.5,74.4,72.2,72.4,79500,
DESHBANDHU,2012-11-20,26.9,26.9,25.2,25.4,248500,
DHAKABANK,2012-11-20,23,23,22,22.1,127800,
DHAKAINS,2012-11-20,51.8,52.3,51.7,51.8,96000,
DUTCHBANGL,2012-11-20,107,108.2,107,107,25000,
EASTERNINS,2012-11-20,37.4,37.9,37.1,37.3,2200,
EASTLAND,2012-11-20,60.9,61.2,58.7,59.6,18200,
EASTRNLUB,2012-11-20,280.2,280.2,280.2,280.2,250,
EBL,2012-11-20,30.7,31,30.1,30.9,237200,
ECABLES,2012-11-20,57.4,57.4,57.4,57.4,100,
EHL,2012-11-20,49.5,49.8,47.8,48,125200,
EXIMBANK,2012-11-20,19.7,19.7,19.1,19.2,679800,
FAREASTLIF,2012-11-20,105.5,108,105,105.5,17150,
FEDERALINS,2012-11-20,29,29.2,28.1,28.3,62100,
FINEFOODS,2012-11-20,18.4,19,18.2,18.3,41500,
FIRSTSBANK,2012-11-20,17,17.4,17,17,405400,
FLEASEINT,2012-11-20,36.6,36.6,35.5,35.5,100000,
FUWANGCER,2012-11-20,23.5,23.5,22.5,22.5,251500,
FUWANGFOOD,2012-11-20,28.4,28.4,26,26.3,585000,
GBBPOWER,2012-11-20,33.3,33.6,32.1,32.2,172800,
