SB71,2012-12-09,55.6689,55.6689,0,55.0074,17959300,
ABBANK,2012-12-09,31,31,30.1,30.3,319750,
ACI,2012-12-09,137,140,136.2,137.2,2150,
ACIFORMULA,2012-12-09,70,70.5,69.4,70.1,46700,
ACTIVEFINE,2012-12-09,67.2,67.4,66.4,66.9,138000,
AFTABAUTO,2012-12-09,85.2,87.6,85,87,213450,
AGNISYSL,2012-12-09,24.4,24.7,23.7,24.3,406500,
AGRANINS,2012-12-09,29.7,31.7,29.6,30.7,57500,
AL-HAJTEX,2012-12-09,33.6,35.9,33.6,34.6,70700,
ALARABANK,2012-12-09,23.6,23.6,23.3,23.3,221000,
AMBEEPHA,2012-12-09,223.5,224,223.2,223.6,1250,
AMCL(PRAN),2012-12-09,124.9,124.9,119.7,120.4,4000,
ANLIMAYARN,2012-12-09,21.8,21.9,21.6,21.6,47500,
APEXADELFT,2012-12-09,237.8,237.8,230,235.1,19600,
APEXFOODS,2012-12-09,76.2,78,76,76.3,2850,
APEXSPINN,2012-12-09,69,70.9,69,69.5,4400,
APEXTANRY,2012-12-09,75.3,75.3,74.8,74.9,12100,
ARAMIT,2012-12-09,218,222,216.1,219.3,3800,
ARAMITCEM,2012-12-09,64.5,64.5,63.3,63.5,9500,
ASIAINS,2012-12-09,33.3,34.3,33.3,34.1,8250,
ASIAPACINS,2012-12-09,35,35.6,35,35.1,13000,
ATLASBANG,2012-12-09,163.4,169,163,166.9,10400,
BANGAS,2012-12-09,226,226,212.2,214.5,22800,
BANKASIA,2012-12-09,20,20.6,20,20.4,48500,
BATBC,2012-12-09,879,900,879,899.7,24550,
BAYLEASING,2012-12-09,34,34.2,33.2,33.6,48500,
BDFINANCE,2012-12-09,27.3,27.6,27,27.4,27200,
BDLAMPS,2012-12-09,110,110,108.9,109.2,1250,
BEACHHATCH,2012-12-09,24.1,24.3,23.8,23.9,77500,
BEDL,2012-12-09,31.9,32,31.1,31.2,115400,
BERGERPBL,2012-12-09,523.1,555.9,523.1,534,150,
BEXIMCO,2012-12-09,54,54,52.9,53.1,433200,
BGIC,2012-12-09,31,31.6,30.7,31.3,84000,
BIFC,2012-12-09,23.1,23.1,23,23,7500,
BRACBANK,2012-12-09,32.1,32.9,31.7,32.2,33000,
BSRMSTEEL,2012-12-09,64.1,64.2,61.5,62,103000,
BXPHARMA,2012-12-09,49.7,50.5,49.5,49.7,294300,
BXSYNTH,2012-12-09,22.2,22.4,21.5,21.7,247600,
CENTRALINS,2012-12-09,32.4,33.9,32.4,33.7,21400,
CITYBANK,2012-12-09,23.7,23.8,23.5,23.5,185650,
CITYGENINS,2012-12-09,34.8,35.8,34.8,35.5,86200,
CMCKAMAL,2012-12-09,35,35.1,33.8,34,609800,
CONFIDCEM,2012-12-09,107.3,107.5,103.6,106.2,84420,
CONTININS,2012-12-09,31.1,32,30.8,31.7,78500,
CVOPRL,2012-12-09,167,168.5,167,168.1,3700,
DACCADYE,2012-12-09,28.1,28.6,27.7,27.7,259500,
DAFODILCOM,2012-12-09,16.4,16.4,15.9,15.9,96500,
DBH,2012-12-09,53.4,55.9,53.4,55.2,17000,
DELTASPINN,2012-12-09,38,38,35.1,35.7,342400,
DESCO,2012-12-09,66,68.5,66,66.8,63000,
DESHBANDHU,2012-12-09,24.9,25,24,24.1,146000,
DHAKABANK,2012-12-09,22.2,22.3,21.6,21.8,84500,
DHAKAINS,2012-12-09,51.5,51.5,49.2,49.2,55500,
DUTCHBANGL,2012-12-09,105,106,104.1,104.8,17500,
EASTERNINS,2012-12-09,35.1,37.2,35,36.1,42800,
EASTLAND,2012-12-09,57.8,57.8,55.1,55.7,24400,
EBL,2012-12-09,29.5,30.2,29.5,29.9,52600,
EHL,2012-12-09,44.6,45.4,44,45.2,150600,
EXIMBANK,2012-12-09,19,19.4,19,19.1,488800,
FAREASTLIF,2012-12-09,104.9,104.9,101.1,103.3,38550,
FEDERALINS,2012-12-09,27,27.2,26.4,26.5,44300,
FINEFOODS,2012-12-09,18.1,18.1,17.8,17.8,38000,
FIRSTSBANK,2012-12-09,17.6,17.6,17,17.1,214400,
FLEASEINT,2012-12-09,35.4,35.4,34,34,162000,
FUWANGCER,2012-12-09,22.1,22.7,21.8,22,196000,
FUWANGFOOD,2012-12-09,26,26.7,25.6,25.8,164200,
GBBPOWER,2012-12-09,30.6,31.3,30.5,30.8,105200,
GLAXOSMITH,2012-12-09,495.4,515,495.4,507.9,300,
GLOBALINS,2012-12-09,34.6,35.8,34.6,35.3,16500,
GOLDENSON,2012-12-09,48.6,48.8,48,48.2,140000,
GP,2012-12-09,167,167.9,166.4,166.9,182600,
GQBALLPEN,2012-12-09,148.9,150,148.5,148.9,18300,
GREENDELT,2012-12-09,68.8,68.8,68.8,68.8,500,
GSPFINANCE,2012-12-09,28.5,29.1,28.5,29,32000,
HEIDELBCEM,2012-12-09,258.5,261.9,258.4,259.7,550,
HRTEX,2012-12-09,36,36.4,33.8,34.2,126500,
IBNSINA,2012-12-09,80.8,81.8,80.6,80.8,1200,
ICB,2012-12-09,1432.25,1432.25,1421,1424,1600,
IDLC,2012-12-09,90.5,91.5,90,90.8,15200,
IFIC,2012-12-09,34.8,34.8,33.9,34.1,26950,
INTECH,2012-12-09,18.4,18.4,17.5,17.6,57500,
IPDC,2012-12-09,18,18,17.6,17.7,14000,
ISLAMIBANK,2012-12-09,40.9,41.5,40.7,40.8,236200,
ISLAMICFIN,2012-12-09,22,22.3,21.7,21.7,125000,
ISLAMIINS,2012-12-09,31,31,29.6,30.7,7500,
ISNLTD,2012-12-09,16.2,16.5,16.1,16.3,3000,
JAMUNABANK,2012-12-09,19.4,19.7,19.4,19.4,118000,
JAMUNAOIL,2012-12-09,190,190.9,181.5,184,421500,
JANATAINS,2012-12-09,279.5,281,277,279.25,420,
JUTESPINN,2012-12-09,72,72.4,72,72.1,150,
KARNAPHULI,2012-12-09,29.4,30.3,29.2,29.6,13900,
KEYACOSMET,2012-12-09,29.5,29.7,29,29.1,505500,
KOHINOOR,2012-12-09,192,192,192,192,500,
KPCL,2012-12-09,46.4,47.3,46.2,46.5,160000,
LANKABAFIN,2012-12-09,57,57.9,56,57.2,248000,
LEGACYFOOT,2012-12-09,21,21.2,20.7,20.8,16500,
