SB71,2015-01-20,56.1192,56.3743,0,56.0091,20299300,
AAMRATECH,2015-01-20,38,38.5,37,37.4,675304,
ABBANK,2015-01-20,30.1,30.7,30,30.2,898280,
ACI,2015-01-20,370,370,364,364.5,26774,
ACIFORMULA,2015-01-20,117.6,120.7,117.2,117.6,83512,
ACTIVEFINE,2015-01-20,72.9,73.4,72.1,72.4,185043,
AFCAGRO,2015-01-20,49.6,49.6,48.1,48.3,191757,
AFTABAUTO,2015-01-20,66.9,67.5,65.4,66,151064,
AGNISYSL,2015-01-20,34.5,35.1,32.6,33.1,1958530,
AGRANINS,2015-01-20,17.5,18,17.3,17.3,23267,
AL-HAJTEX,2015-01-20,105.4,109,103.9,104.4,96027,
ALARABANK,2015-01-20,15.4,15.5,15.3,15.5,132476,
ALLTEX,2015-01-20,31.6,32.4,29.9,30.4,1201690,
AMBEEPHA,2015-01-20,271.3,271.3,260,262.6,3805,
AMCL(PRAN),2015-01-20,197.5,200,195.5,197.1,14176,
ANLIMAYARN,2015-01-20,21.6,21.7,20.8,21,45023,
APEXFOODS,2015-01-20,99.3,100,97.1,98.7,8989,
APEXFOOT,2015-01-20,426.8,426.8,413.2,415.1,6718,
APEXSPINN,2015-01-20,72,73.5,70.9,71.1,31985,
APEXTANRY,2015-01-20,130,130,128.6,129,7900,
APOLOISPAT,2015-01-20,20.2,20.2,19.5,19.6,464317,
ARAMIT,2015-01-20,275.1,284.3,275.1,279.6,5431,
ARAMITCEM,2015-01-20,37.1,37.1,36.6,36.7,13200,
ARGONDENIM,2015-01-20,41,42,40.3,40.6,284226,
ASIAINS,2015-01-20,21.4,21.9,21.3,21.7,10617,
ASIAPACINS,2015-01-20,18.2,18.5,18.2,18.4,38030,
ATLASBANG,2015-01-20,131,134.9,131,132,1740,
BANGAS,2015-01-20,298,298,290.6,291,7433,
BANKASIA,2015-01-20,17.5,18,17.5,17.8,252235,
BATASHOE,2015-01-20,1192.5,1210,1192.5,1208.1,10313,
BATBC,2015-01-20,2825,2830,2800,2821.7,872,
BAYLEASING,2015-01-20,30.5,30.6,29.8,29.9,329343,
BBS,2015-01-20,51.7,53.2,50.5,50.8,960976,
BDCOM,2015-01-20,24.5,24.9,22.8,24,285183,
BDFINANCE,2015-01-20,15.5,15.7,15.1,15.2,267349,
BDLAMPS,2015-01-20,116,116.3,113.4,113.7,10580,
BEACHHATCH,2015-01-20,24.1,24.2,23.1,23.4,293872,
BARKAPOWER,2015-01-20,34.5,34.9,33.8,34.2,420065,
BENGALWTL,2015-01-20,57.2,58.4,57.2,57.6,93758,
BERGERPBL,2015-01-20,1381.3,1399,1381.2,1387.7,348,
BEXIMCO,2015-01-20,34,34.2,32.6,32.9,1093190,
