SB71,2015-04-02,51.5414,52.3957,0,50.9576,14598900,
AAMRATECH,2015-04-02,37.5,37.6,36.8,36.9,347592,
ABBANK,2015-04-02,23,23.1,22.7,22.8,679742,
ACI,2015-04-02,518,524,512.3,516.2,192561,
ACIFORMULA,2015-04-02,152,154,148,149,457509,
ACTIVEFINE,2015-04-02,63.6,63.9,62,62.7,121290,
AFCAGRO,2015-04-02,43.1,43.2,42.7,42.8,64200,
AFTABAUTO,2015-04-02,55.8,55.9,54.5,54.7,102603,
AGNISYSL,2015-04-02,31.8,31.9,30.8,31.2,1834220,
AGRANINS,2015-04-02,15.5,15.9,15.5,15.8,28910,
AL-HAJTEX,2015-04-02,95.4,95.6,92.9,93.8,88052,
ALARABANK,2015-04-02,12.2,12.4,12.1,12.3,491632,
ALLTEX,2015-04-02,23.5,23.6,22.8,22.9,384685,
AMBEEPHA,2015-04-02,329.8,333,320,322.2,10755,
AMCL(PRAN),2015-04-02,202,204,198.7,200.2,7734,
ANLIMAYARN,2015-04-02,18.2,18.2,17.6,17.7,6458,
APEXFOODS,2015-04-02,96.1,97.8,95.1,96.2,12110,
APEXFOOT,2015-04-02,393.4,393.4,382.7,386,11080,
APEXSPINN,2015-04-02,69.1,69.8,68.9,69.3,13220,
APEXTANRY,2015-04-02,120.2,121.4,118,118.3,42527,
APOLOISPAT,2015-04-02,14.8,14.9,14.7,14.8,257196,
ARAMIT,2015-04-02,294.8,294.8,285,290.4,2679,
ARAMITCEM,2015-04-02,27,27,26.1,26.7,16308,
ARGONDENIM,2015-04-02,31.7,32,30.9,31.4,191577,
ASIAINS,2015-04-02,17.4,17.8,17.1,17.4,16551,
ASIAPACINS,2015-04-02,15.1,15.3,15.1,15.2,7700,
ATLASBANG,2015-04-02,128.2,129,127.7,128,7822,
BANGAS,2015-04-02,355,363,353.1,358.7,62617,
BANKASIA,2015-04-02,13.4,13.6,13.2,13.3,72764,
BATASHOE,2015-04-02,1345,1374.5,1340.2,1349.4,1601,
BATBC,2015-04-02,3075,3098.9,3046.3,3054.9,5874,
BAYLEASING,2015-04-02,25.8,26.3,25.3,25.6,108965,
BBS,2015-04-02,43,43.6,42.9,43.1,262553,
BDCOM,2015-04-02,24.9,25.4,24.6,24.7,246575,
BDFINANCE,2015-04-02,12.1,12.2,12,12.1,119136,
