SB71,2015-06-24,50.5478,50.2479,0,50.2479,35076300,
AAMRATECH,2015-06-24,32.5,32.8,32.3,32.5,272206,
ABBANK,2015-06-24,23,23.3,22.8,22.9,817327,
ACI,2015-06-24,491,493,486,487.7,60632,
ACIFORMULA,2015-06-24,216.5,217.8,211,214.5,176904,
ACTIVEFINE,2015-06-24,56.6,57.6,56.4,57,589956,
AFCAGRO,2015-06-24,56.1,59.3,56.1,58.7,1359980,
AFTABAUTO,2015-06-24,55.3,56,55.1,55.4,86229,
AGNISYSL,2015-06-24,27.7,28,27.3,27.5,323054,
AGRANINS,2015-06-24,14.7,14.9,14.5,14.6,16420,
AL-HAJTEX,2015-06-24,95.8,105,93,100.3,564921,
ALARABANK,2015-06-24,12.4,12.5,12.3,12.4,246310,
ALLTEX,2015-06-24,27.8,27.8,26.3,26.5,1221600,
AMBEEPHA,2015-06-24,246.5,250.9,246.5,248.3,5988,
AMCL(PRAN),2015-06-24,186,188.7,183.5,184.8,6555,
ANLIMAYARN,2015-06-24,20.3,21.8,20.3,21.8,630021,
APEXFOODS,2015-06-24,99,101,99,99.8,3700,
APEXFOOT,2015-06-24,330,337,330,334.2,25025,
APEXSPINN,2015-06-24,69.1,70.8,69.1,69.7,33860,
APEXTANRY,2015-06-24,106.7,108.7,106.5,107.8,31717,
APOLOISPAT,2015-06-24,18.5,18.5,17.8,18,1562990,
ARAMIT,2015-06-24,226.1,230.8,225,228.6,4340,
ARAMITCEM,2015-06-24,26.3,26.3,25.3,25.5,40770,
ARGONDENIM,2015-06-24,25.4,25.4,24.7,24.9,165749,
ASIAINS,2015-06-24,16.5,16.5,15.7,15.7,102345,
ASIAPACINS,2015-06-24,16.2,16.2,15.6,15.8,54990,
ATLASBANG,2015-06-24,128,131.7,122.5,129.2,32698,
BANGAS,2015-06-24,309,310,306.4,307.7,16453,
BANKASIA,2015-06-24,14,14.2,13.9,14,285364,
BARKAPOWER,2015-06-24,31.7,32.1,31.5,31.6,767666,
BATASHOE,2015-06-24,1240,1250,1240,1242.4,1691,
BATBC,2015-06-24,2925,2925,2900,2900.5,422,
BAYLEASING,2015-06-24,19.8,19.9,19.5,19.6,95165,
BBS,2015-06-24,45.9,46,45,45.3,282183,
BDCOM,2015-06-24,25.1,25.8,25.1,25.4,108841,
BDFINANCE,2015-06-24,10,10.1,9.9,9.9,127935,
BDLAMPS,2015-06-24,105.5,105.9,103.1,103.6,20799,
BEACHHATCH,2015-06-24,19.2,20.2,19,19.5,1239810,
BENGALWTL,2015-06-24,62.2,63,60.4,61.6,45690,
BERGERPBL,2015-06-24,1565.2,1569,1565.2,1566.7,66,
BEXIMCO,2015-06-24,33.1,33.3,31.8,32,3259940,
BGIC,2015-06-24,15.2,15.4,15,15.2,15665,
BRACBANK,2015-06-24,37.6,38.2,37.5,38.1,300731,
BSC,2015-06-24,356.5,362,356.5,359.5,4942,
BSCCL,2015-06-24,132.1,133.8,129.3,129.9,231799,
BSRMSTEEL,2015-06-24,72.1,73.2,71,72.3,203443,
BXPHARMA,2015-06-24,61,62.9,58,58.5,3193670,
CENTRALINS,2015-06-24,18.1,18.1,17.5,17.9,9238,
CENTRALPHL,2015-06-24,27.8,28.3,27,27.1,751116,
CITYBANK,2015-06-24,16.7,16.9,16.5,16.6,285760,
CITYGENINS,2015-06-24,12.5,12.8,12.4,12.6,48101,
CMCKAMAL,2015-06-24,14.3,14.5,14.1,14.2,224563,
CNATEX,2015-06-24,17.5,17.5,17,17.1,315337,
CONFIDCEM,2015-06-24,84.2,84.7,83,83.4,35310,
CONTININS,2015-06-24,13.6,13.6,13.2,13.3,33881,
DACCADYE,2015-06-24,17.1,17.3,15.9,16.1,791253,
DBH,2015-06-24,83,84,82,83.9,56464,
DELTALIFE,2015-06-24,105.2,106,104.5,104.9,81419,
DELTASPINN,2015-06-24,12.5,12.8,12,12.1,2032410,
DESCO,2015-06-24,68.2,68.6,67.4,67.5,209045,
DESHBANDHU,2015-06-24,14,14.5,13.6,14.3,1130090,
DHAKABANK,2015-06-24,17.9,18.2,17.6,17.7,90832,
DHAKAINS,2015-06-24,17.6,17.8,17.4,17.6,9050,
DSHGARME,2015-06-24,74.2,78,73.6,75.5,38521,
DUTCHBANGL,2015-06-24,78.2,81.4,78.2,80.2,14283,
EASTERNINS,2015-06-24,23.3,23.6,23.2,23.4,3463,
EASTLAND,2015-06-24,22,22.6,21.6,22,78087,
EBL,2015-06-24,24.9,25.2,24.6,24.8,82656,
ECABLES,2015-06-24,123,123.5,122.1,122.9,2055,
EHL,2015-06-24,40,40.8,40,40.1,72949,
EMERALDOIL,2015-06-24,35.7,35.8,35.4,35.6,40050,
ENVOYTEX,2015-06-24,46.6,47.1,46.6,46.8,46798,
EXIMBANK,2015-06-24,8.9,9,8.8,8.8,635542,
FAMILYTEX,2015-06-24,15,15.2,14.7,14.8,4548100,
FARCHEM,2015-06-24,43.6,44.1,42.2,42.5,879803,
FAREASTFIN,2015-06-24,9.9,10.2,9.9,10,202437,
FAREASTLIF,2015-06-24,66,69.4,66,68.9,45980,
FEDERALINS,2015-06-24,12.4,12.5,12.2,12.4,64581,
FEKDIL,2015-06-24,24,24,23.2,23.3,60740,
FIRSTSBANK,2015-06-24,8.7,8.9,8.7,8.8,172287,
FUWANGCER,2015-06-24,13.2,13.5,12.9,13,372381,
FUWANGFOOD,2015-06-24,21.1,21.5,21,21.3,665656,
GBBPOWER,2015-06-24,18.6,18.7,18.4,18.4,161379,
GENNEXT,2015-06-24,12,12,11.7,11.8,1115990,
GHAIL,2015-06-24,27.1,27.7,26.1,26.3,533415,
GHCL,2015-06-24,39,40,38.8,39.7,102106,
GLAXOSMITH,2015-06-24,1999,2005,1999,1999.3,1520,
GLOBALINS,2015-06-24,13.3,13.7,13.3,13.6,5184,
GOLDENSON,2015-06-24,29.4,29.7,28.9,29,378627,
GP,2015-06-24,323.8,328.4,322.8,323.4,330903,
GPHISPAT,2015-06-24,43.8,44,43.1,43.7,56635,
GQBALLPEN,2015-06-24,71,72,69.3,70.1,21656,
GREENDELT,2015-06-24,50.3,51.1,50.3,51,1708,
GSPFINANCE,2015-06-24,12.5,12.6,12.4,12.5,145949,
HEIDELBCEM,2015-06-24,560,578,560,572.7,40857,
HFL,2015-06-24,23.8,24.5,23.6,23.7,166198,
HRTEX,2015-06-24,21.5,23.3,21.5,23.3,291836,
HWAWELLTEX,2015-06-24,31.5,31.5,31,31.2,28555,
IBNSINA,2015-06-24,85.7,88.9,85.7,88.4,15134,
ICB,2015-06-24,107.8,108,104.9,105.2,26134,
IDLC,2015-06-24,51.5,51.8,50.8,51.4,138581,
IFIC,2015-06-24,19.1,19.5,18.9,19.1,143893,
INTECH,2015-06-24,12.5,12.9,12.5,12.6,152936,
IPDC,2015-06-24,14.7,14.7,14.5,14.7,39659,
ISLAMIBANK,2015-06-24,16.7,16.8,16.4,16.5,873883,
ISLAMICFIN,2015-06-24,12.6,13,12.6,12.8,167806,
ISLAMIINS,2015-06-24,15.6,15.8,15.2,15.3,26612,
JAMUNABANK,2015-06-24,10.2,10.4,10.1,10.3,91648,
JAMUNAOIL,2015-06-24,191.3,193,191.3,192.1,52893,
JANATAINS,2015-06-24,12.7,12.9,12.7,12.8,7618,
JMISMDL,2015-06-24,158,158,153.1,153.5,13606,
KARNAPHULI,2015-06-24,14,15,14,14.5,31257,
KBPPWBIL,2015-06-24,25.4,26.2,24.8,25,565259,
KEYACOSMET,2015-06-24,19.9,20,19.3,19.5,1415720,
KOHINOOR,2015-06-24,331.2,331.2,316.1,323.1,973,
KPCL,2015-06-24,70.8,70.8,69,69.3,923193,
KPPL,2015-06-24,19.7,19.8,19,19.1,380819,
LAFSURCEML,2015-06-24,117.9,118.1,113.5,114,1234510,
LANKABAFIN,2015-06-24,28,28,26.9,27.1,332798,
LIBRAINFU,2015-06-24,322.7,322.7,322.5,322.6,395,
LINDEBD,2015-06-24,935.3,940,930,935.1,476,
MALEKSPIN,2015-06-24,16.5,16.9,16.2,16.5,246944,
MARICO,2015-06-24,1364,1364,1347,1347,990,
MATINSPINN,2015-06-24,42.2,42.5,41.7,42.3,93143,
MEGHNACEM,2015-06-24,110,111,109,110.2,20785,
MEGHNALIFE,2015-06-24,68.7,69.9,67.7,69,45345,
