SB71,2013-02-11,61.2052,61.8862,0,61.4939,42618700,
AAMRATECH,2013-02-11,35.1,37.5,35,36.6,1936750,
ABBANK,2013-02-11,32.7,33.5,32.7,33.1,449350,
ACI,2013-02-11,143.5,144.4,142.9,143.6,4250,
ACIFORMULA,2013-02-11,87,87.1,84.5,86.4,99400,
ACTIVEFINE,2013-02-11,75.8,76.2,74.7,75.5,309000,
AFTABAUTO,2013-02-11,83.2,85.4,83.2,84.1,422100,
AGNISYSL,2013-02-11,25.5,26,25.2,25.2,311000,
AGRANINS,2013-02-11,33.6,35,33.4,34.8,81000,
AL-HAJTEX,2013-02-11,41.4,43.3,41,41.2,77950,
ALARABANK,2013-02-11,25.8,25.9,25.6,25.7,534750,
AMBEEPHA,2013-02-11,229.2,232,228.4,230.5,2100,
AMCL(PRAN),2013-02-11,120.2,120.3,120.2,120.2,500,
ANLIMAYARN,2013-02-11,23.1,23.7,23,23.1,94000,
APEXFOOT,2013-02-11,249.9,249.9,245.5,247.5,50200,
APEXFOODS,2013-02-11,78.1,80.9,78.1,80.1,33150,
APEXSPINN,2013-02-11,68,69.9,68,68.9,400,
APEXTANRY,2013-02-11,83,86,83,84.2,62900,
ARAMIT,2013-02-11,215.1,221,215.1,216,9900,
ARAMITCEM,2013-02-11,80,81.3,79.1,80.3,119000,
ASIAINS,2013-02-11,37.4,38.5,37.4,38.3,65750,
ASIAPACINS,2013-02-11,38.7,39.2,38.5,38.9,168500,
ATLASBANG,2013-02-11,157,157.1,154.8,155.5,26600,
BANGAS,2013-02-11,190,190,186,187.5,19000,
BANKASIA,2013-02-11,21.7,22.2,21.7,21.9,313500,
BATASHOE,2013-02-11,536,536.2,536,536,1700,
BATBC,2013-02-11,934,934,925,925.9,6300,
BAYLEASING,2013-02-11,41.3,41.3,40,40.8,518000,
BDCOM,2013-02-11,21.2,22.2,21.2,21.9,267000,
BDFINANCE,2013-02-11,34,34,33.2,33.2,335900,
BDLAMPS,2013-02-11,123,123,120.3,120.4,3650,
BEACHHATCH,2013-02-11,26.6,27.2,26.3,26.5,297500,
BARKAPOWER,2013-02-11,32.8,33.7,32.8,33.2,1208800,
BERGERPBL,2013-02-11,520.1,520.3,520,520,2850,
BEXIMCO,2013-02-11,68.3,69.7,67.9,68,2280000,
BGIC,2013-02-11,33.6,34.6,33.6,34.3,176800,
BIFC,2013-02-11,29,29.1,27.9,28,169000,
BRACBANK,2013-02-11,35.9,36.2,35.8,35.9,266500,
BSCCL,2013-02-11,132.2,135,131.9,133.7,710800,
BSRMSTEEL,2013-02-11,71.4,73.5,71.4,71.9,362000,
BXPHARMA,2013-02-11,64,64,62.8,62.9,416550,
BXSYNTH,2013-02-11,27,27,26.1,26.2,823000,
CENTRALINS,2013-02-11,36.4,36.9,36.4,36.6,44600,
CITYBANK,2013-02-11,27.7,28.2,27.5,27.8,610050,
CITYGENINS,2013-02-11,38.5,39.9,38.5,38.8,96400,
CMCKAMAL,2013-02-11,36,36.5,35.5,35.7,908700,
CONFIDCEM,2013-02-11,117.9,118.3,115.6,116.1,172600,
CONTININS,2013-02-11,36,36.7,35.1,36.2,107500,
CVOPRL,2013-02-11,151.7,152,150,150.3,11300,
DACCADYE,2013-02-11,32.5,32.9,32.3,32.5,871000,
DAFODILCOM,2013-02-11,19.4,19.8,19,19.2,882000,
DBH,2013-02-11,62.5,63.4,61.4,62.1,55000,
DELTASPINN,2013-02-11,43.3,43.6,41.6,41.8,1243800,
DESCO,2013-02-11,79.5,79.5,78,78.3,281500,
DESHBANDHU,2013-02-11,26.6,26.7,26.1,26.2,413500,
DHAKABANK,2013-02-11,25.5,26.3,25.5,26,440900,
DHAKAINS,2013-02-11,58,59.8,57.2,58.8,174500,
DUTCHBANGL,2013-02-11,120.1,123.3,120.1,122.7,64500,
EASTERNINS,2013-02-11,40.8,41.9,39.8,40.3,25800,
EASTLAND,2013-02-11,67.8,69.1,67,68.6,113400,
EASTRNLUB,2013-02-11,241,241,241,241,100,
EBL,2013-02-11,33.2,33.8,33.1,33.5,182000,
ECABLES,2013-02-11,54.9,57,54.8,55.3,5000,
EHL,2013-02-11,44.4,44.7,43.8,44.2,166800,
ENVOYTEX,2013-02-11,49.6,51.6,49.6,51.1,1490600,
EXIMBANK,2013-02-11,20.5,21,20.4,20.6,1796700,
FAREASTLIF,2013-02-11,118.5,118.5,113.5,114.1,99750,
FEDERALINS,2013-02-11,30.8,31.7,30.5,31.2,326200,
FINEFOODS,2013-02-11,19.3,19.6,19.1,19.3,60000,
FIRSTSBANK,2013-02-11,18.1,18.7,18.1,18.5,660800,
FIRSTFIN,2013-02-11,49,49.7,47.7,49.2,419500,
FUWANGCER,2013-02-11,21.9,22.5,21.8,21.9,972500,
FUWANGFOOD,2013-02-11,25.6,25.9,25.5,25.6,418500,
GBBPOWER,2013-02-11,35,35.6,34.4,34.6,1169000,
GEMINISEA,2013-02-11,157.2,165,155,158,2900,
GENNEXT,2013-02-11,36.5,36.6,35.9,36.1,3522500,
GLAXOSMITH,2013-02-11,554.5,554.5,546,547,1500,
GLOBALINS,2013-02-11,39.7,40.8,39,39.6,41000,
GOLDENSON,2013-02-11,54.5,55.2,54.4,54.7,728000,
GP,2013-02-11,168,168,163.5,165.9,575600,
GPHISPAT,2013-02-11,49.1,50.7,49.1,50,229000,
GQBALLPEN,2013-02-11,169.4,169.4,165,166.1,44650,
GREENDELT,2013-02-11,82.5,84.9,80.1,84.9,55700,
GSPFINANCE,2013-02-11,36.7,36.7,35.8,35.9,168000,
HEIDELBCEM,2013-02-11,267.8,268,265,265.4,11800,
IBNSINA,2013-02-11,88.2,89.4,88.2,89,11500,
ICB,2013-02-11,1435,1438,1422.5,1424.25,2950,
IDLC,2013-02-11,104,107.6,103.1,106,103800,
IFIC,2013-02-11,36.4,37.4,36,36.6,409400,
INTECH,2013-02-11,21.5,21.8,21.3,21.5,188000,
IPDC,2013-02-11,21.2,21.4,20.8,20.9,163000,
ISLAMIBANK,2013-02-11,44,44.2,43.8,43.9,598600,
ISLAMICFIN,2013-02-11,24.8,25.1,24.4,24.4,605500,
ISLAMIINS,2013-02-11,33.2,34,33.2,33.7,20000,
ISNLTD,2013-02-11,18.7,18.7,18.4,18.5,34500,
JAMUNABANK,2013-02-11,21.9,21.9,21.5,21.6,196500,
JAMUNAOIL,2013-02-11,181.2,182.5,179.5,179.8,215900,
JANATAINS,2013-02-11,284,284,275,276.25,7380,
JUTESPINN,2013-02-11,64.5,66.3,64.5,65.6,4000,
KARNAPHULI,2013-02-11,33.8,34.8,33.8,34,190500,
KEYACOSMET,2013-02-11,30.1,30.6,30,30.4,1366500,
KPCL,2013-02-11,53.9,54,52.6,52.9,501500,
LANKABAFIN,2013-02-11,69.4,69.4,67.5,68,802000,
LEGACYFOOT,2013-02-11,22.6,22.6,22,22.1,47000,
LIBRAINFU,2013-02-11,200,200,200,200,200,
LINDEBD,2013-02-11,526.2,526.2,526.2,526.2,100,
MAKSONSPIN,2013-02-11,17.4,17.8,17.3,17.6,1170000,
MALEKSPIN,2013-02-11,20.4,21.5,20.3,21.3,2308000,
MEGHNACEM,2013-02-11,114.8,114.8,113,113.2,39900,
MEGHNALIFE,2013-02-11,126.4,127.5,123.8,124.3,127150,
MERCANBANK,2013-02-11,19.2,19.7,19.2,19.4,787500,
MERCINS,2013-02-11,33.9,34.4,33.7,34,220500,
METROSPIN,2013-02-11,17.2,18,17.2,17.7,360500,
MICEMENT,2013-02-11,81,81.9,81,81.4,204400,
MITHUNKNIT,2013-02-11,74.5,75.4,73.6,73.9,88600,
MJLBD,2013-02-11,84,84.5,83.6,83.7,169900,
MONNOSTAF,2013-02-11,178,178,178,178,50,
MPETROLEUM,2013-02-11,175.2,176.9,173.6,173.9,262700,
MTB,2013-02-11,22,22.5,21.9,22.1,242000,
NATLIFEINS,2013-02-11,299,300.9,297,298.2,6200,
NAVANACNG,2013-02-11,78.7,79.8,78.7,79.3,230400,
NBL,2013-02-11,22.7,23.4,22.7,23,3773800,
NCCBANK,2013-02-11,18.4,18.6,18.3,18.4,686000,
NHFIL,2013-02-11,46.7,47.4,45.9,46.6,146000,
NITOLINS,2013-02-11,43,43.2,42.6,42.8,23500,
NORTHRNINS,2013-02-11,50.9,50.9,49.6,49.7,35000,
NPOLYMAR,2013-02-11,39.1,39.1,38.2,38.4,19300,
NTLTUBES,2013-02-11,42.9,43.8,42.9,43.3,17100,
OLYMPIC,2013-02-11,101,101,98,99,290000,
ONEBANKLTD,2013-02-11,23.9,24.8,23.9,24.2,1619000,
ORIONINFU,2013-02-11,46.4,47.4,45.9,46.3,306400,
PADMAOIL,2013-02-11,198,199.7,194.4,195.3,57900,
PHARMAID,2013-02-11,138,139.9,137.5,139.2,14050,
PHENIXINS,2013-02-11,66,66,65.2,65.5,37400,
PHOENIXFIN,2013-02-11,50,50,48.4,48.7,246000,
PIONEERINS,2013-02-11,79,79,77.4,77.9,94000,
PLFSL,2013-02-11,36.6,37.4,36,36.2,1025700,
POPULARLIF,2013-02-11,182.9,182.9,175,176.9,20500,
POWERGRID,2013-02-11,57,57.2,55.4,55.5,379000,
PRAGATIINS,2013-02-11,62.9,63.2,62.2,62.9,6900,
PRAGATILIF,2013-02-11,133.1,137.5,133.1,135.2,14500,
PREMIERBAN,2013-02-11,16,16.5,16,16.1,882750,
PRIMEBANK,2013-02-11,37,37.2,36.9,37,318750,
PRIMEFIN,2013-02-11,41,41.9,40.7,40.8,325450,
PRIMEINSUR,2013-02-11,43.8,43.9,42,42.5,33000,
PRIMELIFE,2013-02-11,114.9,114.9,111.1,112.4,17750,
PRIMETEX,2013-02-11,23.3,23.3,22.7,22.8,180500,
PROGRESLIF,2013-02-11,129,132.5,128.1,128.9,7500,
PROVATIINS,2013-02-11,35.2,35.7,35.1,35.2,39000,
PUBALIBANK,2013-02-11,34.9,35.1,34.5,34.8,737725,
QSMDRYCELL,2013-02-11,38.1,39,37.9,38.3,204000,
RAHIMAFOOD,2013-02-11,18.4,18.5,18,18.1,84500,
RAHIMTEXT,2013-02-11,114,116.2,114,115.2,4100,
RAKCERAMIC,2013-02-11,60,62.9,60,61,601200,
RANFOUNDRY,2013-02-11,63.5,63.9,63.3,63.5,6000,
RDFOOD,2013-02-11,27.9,28.6,27.9,28.3,914000,
RECKITTBEN,2013-02-11,750,750,730,732.8,350,
RELIANCINS,2013-02-11,87.8,87.8,87.8,87.8,500,
RENATA,2013-02-11,790,796.9,789,795.6,3550,
RENWICKJA,2013-02-11,80.1,82.2,79.7,80,8800,
REPUBLIC,2013-02-11,54.9,56.3,54.2,54.9,65500,
RNSPIN,2013-02-11,38.5,39.7,38.5,39.5,4287000,
RUPALIBANK,2013-02-11,83.8,84.6,83.3,83.9,65200,
RUPALIINS,2013-02-11,52.1,53.8,52,53,315200,
RUPALILIFE,2013-02-11,140.9,141.9,140.9,141.1,7500,
SAFKOSPINN,2013-02-11,24.7,25.2,24.7,24.7,136000,
SAIHAMCOT,2013-02-11,33,33.4,32.3,32.6,2431500,
SAIHAMTEX,2013-02-11,32,32.3,31.2,31.4,1551500,
SALAMCRST,2013-02-11,52,52.2,51.6,51.6,490500,
SANDHANINS,2013-02-11,104,104.7,103.5,104.2,38750,
SAPORTL,2013-02-11,32.6,35.6,32.4,35.6,660500,
SHAHJABANK,2013-02-11,27.8,28.2,27.8,28,447400,
SIBL,2013-02-11,18,18.5,18,18.3,1389500,
SINGERBD,2013-02-11,167.9,168.6,165,165.5,31450,
SINOBANGLA,2013-02-11,28.8,30,28.8,29.2,371500,
SONALIANSH,2013-02-11,106.6,107.9,106.2,107,7500,
SONARBAINS,2013-02-11,33.2,34.3,33.2,34.1,123500,
SONARGAON,2013-02-11,20.8,21.1,20.8,20.9,136500,
SOUTHEASTB,2013-02-11,19.5,19.8,19.4,19.5,498000,
SPCERAMICS,2013-02-11,31,31,30.3,30.6,450200,
SQUARETEXT,2013-02-11,109,110,108.8,109,149100,
SQURPHARMA,2013-02-11,181.6,183.3,181.5,182.7,337280,
STANCERAM,2013-02-11,27,28,27,27.3,3000,
STANDARINS,2013-02-11,48,48.5,47.5,47.7,43500,
STANDBANKL,2013-02-11,19.9,20.4,19.8,20,840000,
SUMITPOWER,2013-02-11,55,55,53.7,54.2,1022400,
TAKAFULINS,2013-02-11,45.6,46.4,45.1,45.8,36000,
TALLUSPIN,2013-02-11,26.7,27.7,26.7,26.9,1026900,
TITASGAS,2013-02-11,72,73.2,71.2,71.6,989000,
TRUSTBANK,2013-02-11,25.8,25.8,25.2,25.5,347000,
UCBL,2013-02-11,24.1,24.7,24,24.3,2032800,
UNITEDFIN,2013-02-11,39,39,36.8,37.3,381400,
UNIONCAP,2013-02-11,33.2,33.3,31.7,31.9,230000,
UNIQUEHRL,2013-02-11,123.8,126.6,123.8,125.1,1654900,
UNITEDAIR,2013-02-11,24,24.4,23.6,23.7,9569100,
UNITEDINS,2013-02-11,48.5,48.5,48.5,48.5,13700,
USMANIAGL,2013-02-11,80.5,81.7,80.5,80.9,7800,
UTTARABANK,2013-02-11,37.2,38.1,37.2,37.6,434725,
UTTARAFIN,2013-02-11,101.5,102,99,100.6,381800,
ZAHINTEX,2013-02-11,31.3,32.3,31.3,32,355500,
ANWARGALV,2013-02-11,18.6,18.8,18.1,18.2,32500,
BDAUTOCA,2013-02-11,27.6,28.2,27.3,27.4,18500,
BDTHAI,2013-02-11,35.8,36.5,35.6,35.9,192400,
BDWELDING,2013-02-11,25.3,25.7,25.2,25.4,317000,
DSHGARME,2013-02-11,28.1,28.3,27.8,28,3500,
FASFIN,2013-02-11,34.6,34.7,33.1,33.2,365000,
HAKKANIPUL,2013-02-11,19,19.5,19,19.3,5500,
ILFSL,2013-02-11,22,22.2,21.6,21.7,633000,
KAY&QUE,2013-02-11,24.4,24.5,24.3,24.4,16500,
MIRACLEIND,2013-02-11,14.5,14.6,14.2,14.3,95000,
MODERNDYE,2013-02-11,62,62,62,62,400,
MONNOCERA,2013-02-11,31.5,32.3,31.5,31.9,22550,
